format	excluded	sequence_id	source_name	gb_gi_number	gb_primary_accession	gb_accession_version	gb_locus	gb_length	gb_lab_construct	gb_organism	gb_isolate	gb_taxonomy	gb_host	gb_country	gb_collection_year	gb_collection_month	gb_collection_month_day	gb_create_date	gb_update_date	gb_serotype	gb_topotype	sample_type	place_sampled	tissue_sampled	passage_history	passage_cells
GENBANK_XML	no	KP820975	ncbi-curated	914339744	KP820975	KP820975.1	KP820975	3944	NULL	Bluetongue virus 14	POL2012/01	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Bos taurus	Poland	2012	JAN	NULL	16/08/2015	16/08/2015	14	NULL	field	Sokolka poviat	blood	KC3BHK1	Culicoides-Mammalian
GENBANK_XML	no	KP820976	ncbi-curated	914339746	KP820976	KP820976.1	KP820976	3944	NULL	Bluetongue virus 14	RUS2011/01	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Bos taurus	Russia	2011	SEP	NULL	16/08/2015	16/08/2015	14	NULL	field	Smolensk-Galloway-Tsineevo-Veshkovsk-Ugra	blood	E2V3KIDNEY2V1	Mammalian
GENBANK_XML	no	KP820977	ncbi-curated	914339748	KP820977	KP820977.1	KP820977	3944	NULL	Bluetongue virus 14	SPA2012/01	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Bos taurus	Spain	2012	AUG	NULL	16/08/2015	16/08/2015	14	NULL	field	NULL	blood	E1BHK1V2	Mammalian
GENBANK_XML	no	KP820978	ncbi-curated	914339750	KP820978	KP820978.1	KP820978	3944	NULL	Bluetongue virus 15	ISR2006/11	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	Israel	2006	NOV	17	16/08/2015	16/08/2015	15	NULL	field	Yachini	NULL	CE1BHK1	Mammalian
GENBANK_XML	no	KP820979	ncbi-curated	914339752	KP820979	KP820979.1	KP820979	3944	NULL	Bluetongue virus 8	NET2006/11	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	NULL	Netherlands	NULL	NULL	NULL	16/08/2015	16/08/2015	8	NULL	vaccine inactivated	NULL	NULL	NULL	NULL
GENBANK_XML	no	KP820980	ncbi-curated	914339754	KP820980	KP820980.1	KP820980	2939	NULL	Bluetongue virus 8	FRA2008/27	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Bos taurus	France	2008	AUG	24	16/08/2015	16/08/2015	8	NULL	field	Lagruere-Lot et Garonne-Aquitaine	blood	E1BHK4	Mammalian
GENBANK_XML	no	KP820981	ncbi-curated	914339756	KP820981	KP820981.1	KP820981	2939	NULL	Bluetongue virus 8	FRA2008/28	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Bos taurus	France	2008	AUG	22	16/08/2015	16/08/2015	8	NULL	field	Romestaing-Lot et Garonne-Aquitaine	blood	E1BHK3	Mammalian
GENBANK_XML	no	KP820982	ncbi-curated	914339758	KP820982	KP820982.1	KP820982	2939	NULL	Bluetongue virus 8	FRA2008/29	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Bos taurus	France	2008	SEP	21	16/08/2015	16/08/2015	8	NULL	field	Bieujac-Gironde-Aquitaine	blood	E1BHK3	Mammalian
GENBANK_XML	no	KP820983	ncbi-curated	914339760	KP820983	KP820983.1	KP820983	2922	NULL	Bluetongue virus 14	RSArrrr/14	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	South Africa	1959	NULL	NULL	16/08/2015	16/08/2015	14	NULL	Reference	Ermelo-Transvaal-Natal	NULL	E1BHK11	Mammalian
GENBANK_XML	no	KP820984	ncbi-curated	914339762	KP820984	KP820984.1	KP820984	2909	NULL	Bluetongue virus 15	RSArrrr/15	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Bos taurus	South Africa	1960	NULL	NULL	16/08/2015	16/08/2015	15	NULL	Reference	Ermelo-Onderstepoort	NULL	E1LK6BHK6	Mammalian
GENBANK_XML	no	KP820985	ncbi-curated	914339764	KP820985	KP820985.1	KP820985	2935	NULL	Bluetongue virus 16	CYP2004/01	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	Cyprus	2004	FEB	12	16/08/2015	16/08/2015	16	NULL	field	Ammochostos-Achna	blood	VIBHK4	Mammalian
GENBANK_XML	no	KP820986	ncbi-curated	914339766	KP820986	KP820986.1	KP820986	2935	NULL	Bluetongue virus 16	CYP2006/01	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Bos taurus	Cyprus	2006	OCT	NULL	16/08/2015	16/08/2015	16	NULL	field	Athalassa	blood	E1BHK2	Mammalian
GENBANK_XML	no	KP820987	ncbi-curated	914339768	KP820987	KP820987.1	KP820987	2935	NULL	Bluetongue virus 16	CYP2010/03	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Bos taurus	Cyprus	2010	NOV	18	16/08/2015	16/08/2015	16	NULL	field	Nicosia	blood	KC1	Culicoides
GENBANK_XML	no	KP820988	ncbi-curated	914339770	KP820988	KP820988.1	KP820988	2935	NULL	Bluetongue virus 16	COR2004/01	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	France	2004	NULL	NULL	16/08/2015	16/08/2015	16	NULL	field	Corsica	blood	E1BHK3	Mammalian
GENBANK_XML	no	KP820989	ncbi-curated	914339772	KP820989	KP820989.1	KP820989	2935	NULL	Bluetongue virus 16	GRE1999/13	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	Greece	1999	AUG	19	16/08/2015	16/08/2015	16	NULL	field	Damatria-Rhodes	blood	E2BHK11	Mammalian
GENBANK_XML	no	KP820990	ncbi-curated	914339774	KP820990	KP820990.1	KP820990	2935	NULL	Bluetongue virus 16	GRE2008/10	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	Greece	2008	OCT	NULL	16/08/2015	16/08/2015	16	NULL	field	Madamados-Lesvos	blood	KC1	Culicoides
GENBANK_XML	no	KP820991	ncbi-curated	914339776	KP820991	KP820991.1	KP820991	2925	NULL	Bluetongue virus 16	ISR2001/18	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	Israel	2001	FEB	27	16/08/2015	16/08/2015	16	NULL	field	Yokneam	NULL	E1BHK4	Mammalian
GENBANK_XML	no	KP820992	ncbi-curated	914339778	KP820992	KP820992.1	KP820992	2935	NULL	Bluetongue virus 16	ISR2008/03	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Capra hircus	Israel	2008	OCT	24	16/08/2015	16/08/2015	16	NULL	field	Ein Kamonim	spleen	E1BHK2	Mammalian
GENBANK_XML	no	KP820993	ncbi-curated	914339780	KP820993	KP820993.1	KP820993	2935	NULL	Bluetongue virus 16	RSAvvvv/16	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	South Africa	1960	NULL	NULL	16/08/2015	16/08/2015	16	NULL	vaccine	Hazara-West Pakistan	NULL	E37P3BHK2V1BHK1	Mammalian
GENBANK_XML	no	KP820994	ncbi-curated	914339782	KP820994	KP820994.1	KP820994	2935	NULL	Bluetongue virus 16	TUR2000/01	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	NULL	Turkey	2000	NULL	NULL	16/08/2015	16/08/2015	16	NULL	field	Seferihisar-Ismir	NULL	E3BHK9	Mammalian
GENBANK_XML	no	KP820995	ncbi-curated	914339784	KP820995	KP820995.1	KP820995	2940	NULL	Bluetongue virus 1	ALG2006/01	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	Algeria	2006	AUG	NULL	16/08/2015	16/08/2015	1	NULL	field	Berrouaghia-Media	spleen	E1BHK2	Mammalian
GENBANK_XML	no	KP820996	ncbi-curated	914339786	KP820996	KP820996.1	KP820996	2929	NULL	Bluetongue virus 1	ALG2006/04	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	Algeria	2006	AUG	24	16/08/2015	16/08/2015	1	NULL	field	Berrouaghia-Media	blood	KC3	Culicoides
GENBANK_XML	no	KP820997	ncbi-curated	914339788	KP820997	KP820997.1	KP820997	2940	NULL	Bluetongue virus 1	ALG2008/10	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	Algeria	2008	NOV	2	16/08/2015	16/08/2015	1	NULL	field	Laghouat-Dakhla	blood	KC1BHK1	Culicoides-Mammalian
GENBANK_XML	no	KP820998	ncbi-curated	914339790	KP820998	KP820998.1	KP820998	2940	NULL	Bluetongue virus 1	CAR1982/01	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	Cameroon	1982	OCT	29	16/08/2015	16/08/2015	1	NULL	field	NULL	NULL	E1BHK3	Mammalian
GENBANK_XML	no	KP820999	ncbi-curated	914339792	KP820999	KP820999.1	KP820999	2940	NULL	Bluetongue virus 1	FRA2008/21	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Bos taurus	France	2008	JUL	9	16/08/2015	16/08/2015	1	NULL	field	Beyrie-en-Bearn-Pyrenees Atlantiques-Aquitaine	blood	E1BHK5	Mammalian
GENBANK_XML	no	KP821000	ncbi-curated	914339794	KP821000	KP821000.1	KP821000	2940	NULL	Bluetongue virus 1	FRA2008/22	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	France	2008	AUG	19	16/08/2015	16/08/2015	1	NULL	field	Pinderes-Lot et Garonne-Aquitaine	blood	E1BHK4	Mammalian
GENBANK_XML	no	KP821001	ncbi-curated	914339796	KP821001	KP821001.1	KP821001	2940	NULL	Bluetongue virus 1	FRA2008/23	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Bos taurus	France	2008	SEP	17	16/08/2015	16/08/2015	1	NULL	field	Faurilles-Dordogne-Aquitaine	blood	E1BHK3	Mammalian
GENBANK_XML	no	KP821002	ncbi-curated	914339798	KP821002	KP821002.1	KP821002	2940	NULL	Bluetongue virus 1	FRA2008/25	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Bos taurus	France	2008	AUG	18	16/08/2015	16/08/2015	1	NULL	field	Pouylebon-Gascony-Midi-Pyrennes	blood	E1BHK3	Mammalian
GENBANK_XML	no	KP821003	ncbi-curated	914339800	KP821003	KP821003.1	KP821003	2940	NULL	Bluetongue virus 1	FRA2008/26	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Bos taurus	France	2008	OCT	2	16/08/2015	16/08/2015	1	NULL	field	Camaret sur mer-Finistere-Brittany	blood	E1BHK3	Mammalian
GENBANK_XML	no	KP821004	ncbi-curated	914339802	KP821004	KP821004.1	KP821004	2940	NULL	Bluetongue virus 1	GIB2007/06	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	Gibraltar	2007	OCT	5	16/08/2015	16/08/2015	1	NULL	field	NULL	blood	KC2	Culicoides
GENBANK_XML	no	KP821005	ncbi-curated	914339804	KP821005	KP821005.1	KP821005	2940	NULL	Bluetongue virus 1	GRE2001/01	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	Greece	2001	OCT	15	16/08/2015	16/08/2015	1	NULL	field	Agiasos-Achladeri-Lesvos	spleen	BHK5	Mammalian
GENBANK_XML	no	KP821006	ncbi-curated	914339806	KP821006	KP821006.1	KP821006	2940	NULL	Bluetongue virus 1	GRE2001/06	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	Greece	2001	DEC	31	16/08/2015	16/08/2015	1	NULL	field	Smiksi-Grevena	spleen	BHK10	Mammalian
GENBANK_XML	no	KP821007	ncbi-curated	914339808	KP821007	KP821007.1	KP821007	2940	NULL	Bluetongue virus 1	GRE2001/10	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	Greece	2001	NOV	16	16/08/2015	16/08/2015	1	NULL	field	Potamia-Paramithia-Thesprotia	spleen	E1BHK7	Mammalian
GENBANK_XML	no	KP821008	ncbi-curated	914339810	KP821008	KP821008.1	KP821008	2940	NULL	Bluetongue virus 1	LIB2007/06	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	Libya	2007	AUG	2	16/08/2015	16/08/2015	1	NULL	field	Green Mountain	blood	KC1BHK1	Culicoides-Mammalian
GENBANK_XML	no	KP821009	ncbi-curated	914339812	KP821009	KP821009.1	KP821009	2940	NULL	Bluetongue virus 1	MOR2006/06	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	Morocco	2006	OCT	NULL	16/08/2015	16/08/2015	1	NULL	field	Guenfouda-Oujda	blood	E1BSR4BHK2	Mammalian
GENBANK_XML	no	KP821010	ncbi-curated	914339814	KP821010	KP821010.1	KP821010	2940	NULL	Bluetongue virus 1	MOR2007/01	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	Morocco	2007	JUL	2	16/08/2015	16/08/2015	1	NULL	field	Khouribga	blood	KC1	Culicoides
GENBANK_XML	no	KP821011	ncbi-curated	914339816	KP821011	KP821011.1	KP821011	2940	NULL	Bluetongue virus 1	MOR2007/02	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	Morocco	2007	JUL	19	16/08/2015	16/08/2015	1	NULL	field	Settat	blood	KC1	Culicoides
GENBANK_XML	no	KP821012	ncbi-curated	914339818	KP821012	KP821012.1	KP821012	2940	NULL	Bluetongue virus 1	MOR2007/03	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	Morocco	2007	JUL	2	16/08/2015	16/08/2015	1	NULL	field	Rabat	blood	KC1	Culicoides
GENBANK_XML	no	KP821013	ncbi-curated	914339820	KP821013	KP821013.1	KP821013	2940	NULL	Bluetongue virus 1	MOR2007/04	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	Morocco	2007	JUL	2	16/08/2015	16/08/2015	1	NULL	field	Kenitra	blood	KC1	Culicoides
GENBANK_XML	no	KP821014	ncbi-curated	914339822	KP821014	KP821014.1	KP821014	2940	NULL	Bluetongue virus 1	MOR2009/01	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	Morocco	2009	SEP	18	16/08/2015	16/08/2015	1	NULL	field	Fes	blood	KC1	Culicoides
GENBANK_XML	no	KP821015	ncbi-curated	914339824	KP821015	KP821015.1	KP821015	2940	NULL	Bluetongue virus 1	MOR2009/04	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	Morocco	2009	SEP	25	16/08/2015	16/08/2015	1	NULL	field	Fes	blood	KC1	Culicoides
GENBANK_XML	no	KP821016	ncbi-curated	914339826	KP821016	KP821016.1	KP821016	2940	NULL	Bluetongue virus 1	MOR2009/06	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	Morocco	2009	SEP	25	16/08/2015	16/08/2015	1	NULL	field	Marrakesh	blood	KC1	Culicoides
GENBANK_XML	no	KP821017	ncbi-curated	914339828	KP821017	KP821017.1	KP821017	2940	NULL	Bluetongue virus 1	RSAvvvv/01	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	South Africa	1958	NULL	NULL	16/08/2015	16/08/2015	1	NULL	vaccine	Natal	NULL	E50P3BHK7	Mammalian
GENBANK_XML	no	KP821018	ncbi-curated	914339830	KP821018	KP821018.1	KP821018	2940	NULL	Bluetongue virus 1	SPA2007/04	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Bos taurus	Spain	2007	NULL	NULL	16/08/2015	16/08/2015	1	NULL	field	Cordoba	blood	E1C6/36 1BHK4	Mammalian
GENBANK_XML	no	KP821019	ncbi-curated	914339832	KP821019	KP821019.1	KP821019	2940	NULL	Bluetongue virus 1	SPA2007/05	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Bos taurus	Spain	2007	NULL	NULL	16/08/2015	16/08/2015	1	NULL	field	Pias Vasco	blood	E1C6/36 1BHK3	Mammalian
GENBANK_XML	no	KP821020	ncbi-curated	914339834	KP821020	KP821020.1	KP821020	2940	NULL	Bluetongue virus 1	SPA2008/01	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	Spain	2008	NULL	NULL	16/08/2015	16/08/2015	1	NULL	field	Asturias	blood	E1C6/36 1BHK4	Mammalian
GENBANK_XML	no	KP821021	ncbi-curated	914339836	KP821021	KP821021.1	KP821021	2940	NULL	Bluetongue virus 1	SPA2009/01	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Bos taurus	Spain	2009	NULL	NULL	16/08/2015	16/08/2015	1	NULL	field	Galicia	blood	E1C6/36 1BHK5	Mammalian
GENBANK_XML	no	KP821022	ncbi-curated	914339838	KP821022	KP821022.1	KP821022	2940	NULL	Bluetongue virus 1	SUD1987/01	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	NULL	Sudan	1987	APR	16	16/08/2015	16/08/2015	1	NULL	field	NULL	Culicoides imicola	E2BHK2PP1BHK2	Mammalian
GENBANK_XML	no	KP821023	ncbi-curated	914339840	KP821023	KP821023.1	KP821023	2940	NULL	Bluetongue virus 1	TUN2007/01	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	Tunisia	2007	SEP	NULL	16/08/2015	16/08/2015	1	NULL	field	NULL	blood	KC1	Culicoides
GENBANK_XML	no	KP821024	ncbi-curated	914339842	KP821024	KP821024.1	KP821024	2943	NULL	Bluetongue virus 2	FRA2001/01	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	NULL	France	2001	JUL	31	16/08/2015	16/08/2015	2	NULL	field	Corsica	NULL	V1BHK5	Mammalian
GENBANK_XML	no	KP821025	ncbi-curated	914339844	KP821025	KP821025.1	KP821025	2943	NULL	Bluetongue virus 2	FRA2001/03	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	France	2001	SEP	12	16/08/2015	16/08/2015	2	NULL	field	Corsica	blood	BHK3	Mammalian
GENBANK_XML	no	KP821026	ncbi-curated	914339846	KP821026	KP821026.1	KP821026	2943	NULL	Bluetongue virus 2	FRA2001/06	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	France	2001	SEP	2	16/08/2015	16/08/2015	2	NULL	field	Corsica	blood	E1BHK2	Mammalian
GENBANK_XML	no	KP821027	ncbi-curated	914339848	KP821027	KP821027.1	KP821027	2943	NULL	Bluetongue virus 2	ISR2001/17	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	Israel	2001	FEB	27	16/08/2015	16/08/2015	2	NULL	field	Yokneam	spleen	E1BHK5	Mammalian
GENBANK_XML	no	KP821028	ncbi-curated	914339850	KP821028	KP821028.1	KP821028	2943	NULL	Bluetongue virus 2	ITL2002/02	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Culicoides pulicaris	Italy	2002	JUL	18	16/08/2015	16/08/2015	2	NULL	field	Novara di Sicilia-Sicily	Culicoides pulicaris	E1BHK5	Mammalian
GENBANK_XML	no	KP821029	ncbi-curated	914339852	KP821029	KP821029.1	KP821029	2943	NULL	Bluetongue virus 2	ITL2002/07	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	Italy	2002	JUL	18	16/08/2015	16/08/2015	2	NULL	field	S.Angelo di Brolo-Sicily	spleen	E1BHK7	Mammalian
GENBANK_XML	no	KP821030	ncbi-curated	914339854	KP821030	KP821030.1	KP821030	2943	NULL	Bluetongue virus 2	RSArrrr/02	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	South Africa	1959	NULL	NULL	16/08/2015	16/08/2015	2	NULL	reference	Ermelo-Transvaal	NULL	E2BHK7	Mammalian
GENBANK_XML	no	KP821031	ncbi-curated	914339856	KP821031	KP821031.1	KP821031	2943	NULL	Bluetongue virus 2	RSAvvvv/02	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	South Africa	1958	NULL	NULL	16/08/2015	16/08/2015	2	NULL	vaccine	Transvaal	NULL	E50P3BHK5	Mammalian
GENBANK_XML	no	KP821032	ncbi-curated	914339858	KP821032	KP821032.1	KP821032	2943	NULL	Bluetongue virus 2	SAD2001/01	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	Italy	2001	DEC	29	16/08/2015	16/08/2015	2	NULL	field	Sardinia	spleen	E1BHK2	Mammalian
GENBANK_XML	no	KP821033	ncbi-curated	914339860	KP821033	KP821033.1	KP821033	2944	NULL	Bluetongue virus 2	SAD2001/03	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	Italy	2001	DEC	29	16/08/2015	16/08/2015	2	NULL	field	Sardinia	spleen	E1BHK3	Mammalian
GENBANK_XML	no	KP821034	ncbi-curated	914339862	KP821034	KP821034.1	KP821034	2943	NULL	Bluetongue virus 2	SAD2002/02	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	Italy	2002	JAN	2	16/08/2015	16/08/2015	2	NULL	field	Sardinia	blood	E1BHK3	Mammalian
GENBANK_XML	no	KP821035	ncbi-curated	914339864	KP821035	KP821035.1	KP821035	2943	NULL	Bluetongue virus 2	SPA2005/01	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Bos taurus	Spain	2005	JUL	11	16/08/2015	16/08/2015	2	NULL	field	NULL	blood	E1BHK2	Mammalian
GENBANK_XML	no	KP821036	ncbi-curated	914339866	KP821036	KP821036.1	KP821036	2943	NULL	Bluetongue virus 2	SUD1983/05	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Culicoides sp.	Sudan	1983	OCT	NULL	16/08/2015	16/08/2015	2	NULL	field	Nyala	Culicoides spp	LD3BHK5	Mammalian
GENBANK_XML	no	KP821037	ncbi-curated	914339868	KP821037	KP821037.1	KP821037	2943	NULL	Bluetongue virus 2	TUN2000/01	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	NULL	Tunisia	2000	FEB	3	16/08/2015	16/08/2015	2	NULL	field	NULL	NULL	E1BHK5	Mammalian
GENBANK_XML	no	KP821038	ncbi-curated	914339870	KP821038	KP821038.1	KP821038	2935	NULL	Bluetongue virus 3	CYP1958/01	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	NULL	Cyprus	1958	MAR	NULL	16/08/2015	16/08/2015	3	NULL	field	NULL	NULL	BHK?	Mammalian
GENBANK_XML	no	KP821039	ncbi-curated	914339872	KP821039	KP821039.1	KP821039	2935	NULL	Bluetongue virus 3	RSArrrr/03	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	South Africa	1943	NULL	NULL	16/08/2015	16/08/2015	3	NULL	reference	Larnaca-Cyprus	NULL	E1BHK6	Mammalian
GENBANK_XML	no	KP821040	ncbi-curated	914339874	KP821040	KP821040.1	KP821040	2926	NULL	Bluetongue virus 4	CYP1969/01	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Bos taurus	Cyprus	1969	NULL	NULL	16/08/2015	16/08/2015	4	NULL	field	NULL	blood	BHK8	Mammalian
GENBANK_XML	no	KP821041	ncbi-curated	914339876	KP821041	KP821041.1	KP821041	2926	NULL	Bluetongue virus 4	CYP2004/03	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	Cyprus	2004	FEB	12	16/08/2015	16/08/2015	4	NULL	field	Ammochostos	spleen	CPAE1BHK6	Mammalian
GENBANK_XML	no	KP821042	ncbi-curated	914339878	KP821042	KP821042.1	KP821042	2926	NULL	Bluetongue virus 4	CYP2011/01	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	Cyprus	2011	OCT	20	16/08/2015	16/08/2015	4	NULL	field	Poli Chrysochous-Paphos	blood	KC1	Culicoides
GENBANK_XML	no	KP821043	ncbi-curated	914339880	KP821043	KP821043.1	KP821043	2926	NULL	Bluetongue virus 4	CYP2011/02	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	Cyprus	2011	OCT	20	16/08/2015	16/08/2015	4	NULL	field	Poli Chrysochous-Paphos	blood	KC1	Culicoides
GENBANK_XML	no	KP821044	ncbi-curated	914339882	KP821044	KP821044.1	KP821044	2926	NULL	Bluetongue virus 4	CYP2011/03	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	Cyprus	2011	OCT	20	16/08/2015	16/08/2015	4	NULL	field	Poli Chrysochous-Paphos	blood	KC1	Culicoides
GENBANK_XML	no	KP821045	ncbi-curated	914339884	KP821045	KP821045.1	KP821045	2926	NULL	Bluetongue virus 4	CYP2011/04	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	Cyprus	2011	OCT	21	16/08/2015	16/08/2015	4	NULL	field	Poli Chrysochous-Paphos	blood	KC1	Culicoides
GENBANK_XML	no	KP821046	ncbi-curated	914339886	KP821046	KP821046.1	KP821046	2926	NULL	Bluetongue virus 4	CYP2011/05	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	Cyprus	2011	OCT	21	16/08/2015	16/08/2015	4	NULL	field	Poli Chrysochous-Paphos	blood	KC1	Culicoides
GENBANK_XML	no	KP821047	ncbi-curated	914339888	KP821047	KP821047.1	KP821047	2926	NULL	Bluetongue virus 4	EGY1977/01	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	NULL	Egypt	1977	NULL	NULL	16/08/2015	16/08/2015	4	NULL	field	NULL	NULL	E?BHK?	Mammalian
GENBANK_XML	no	KP821048	ncbi-curated	914339890	KP821048	KP821048.1	KP821048	2926	NULL	Bluetongue virus 4	FRA2003/01	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	NULL	France	2003	NULL	NULL	16/08/2015	16/08/2015	4	NULL	field	Corsica	NULL	E1BHK3	Mammalian
GENBANK_XML	no	KP821049	ncbi-curated	914339892	KP821049	KP821049.1	KP821049	2926	NULL	Bluetongue virus 4	COR2003/02 (FRA2003-03.124)	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	NULL	France	2003	NULL	NULL	16/08/2015	16/08/2015	4	NULL	field	Corsica	NULL	E1BHK3	Mammalian
GENBANK_XML	no	KP821050	ncbi-curated	914339894	KP821050	KP821050.1	KP821050	2926	NULL	Bluetongue virus 4	COR2003/06 (FRA2003-200)	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	NULL	France	2003	NULL	NULL	16/08/2015	16/08/2015	4	NULL	field	Corsica	NULL	E1BHK4	Mammalian
GENBANK_XML	no	KP821051	ncbi-curated	914339896	KP821051	KP821051.1	KP821051	2926	NULL	Bluetongue virus 4	GRE1979/01	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	Greece	1979	NULL	NULL	16/08/2015	16/08/2015	4	NULL	field	Madamados-Lesvos	spleen	E2BHK9	Mammalian
